cid,text,aweme_id,create_time,digg_count,reply_comment_total,ip_label
7323224400466936628,公平？,7323096163404565786,1705071055,0,0,河南
7323224333785367350,强烈要求统一试卷、统一录取！,7323096163404565786,1705071039,0,0,河南
7323224299078599474,不是只要在大庆买了房子就可以了吗,7323096163404565786,1705071032,0,0,河南
7323224121885147941,河南人只是想法求点儿公平而已[捂脸][捂脸],7323096163404565786,1705070989,0,0,山东
7323223935687181094,河南，好悲伤,7323096163404565786,1705070946,0,0,北京
7323223731681510170,对河南人公平吗？,7323096163404565786,1705070899,0,0,广东
7323223504982164250,应该上一级来查。,7323096163404565786,1705070844,0,0,黑龙江
7323223445855683367,河南孩子太累了，给我们河南建几个好的学校吧,7323096163404565786,1705070831,0,0,河南
7323223419629617957,大庆挖学苗还少了,7323096163404565786,1705070828,0,0,黑龙江
7323223277747733311,谁让大庆太容易考大学了！,7323096163404565786,1705070793,0,0,河北
7323223164905194277,河南人给杨丞琳道歉,7323096163404565786,1705070767,0,0,江西
7323222700360385307,你们在怕什么，所以你们也认为不公平是吧,7323096163404565786,1705070659,0,0,河南
7323222670274773770,为什么不是全国统一[捂脸][捂脸][捂脸],7323096163404565786,1705070652,0,0,陕西
7323222597377409792,新版的北京人的北大，大庆人的高考！,7323096163404565786,1705070636,0,0,内蒙古
7323222602385982235,查，堵漏洞,7323096163404565786,1705070636,0,0,河南
7323222501050614538,霍霍完陕西，又转移了,7323096163404565786,1705070611,0,0,陕西
7323222473906307867,河南近代如此屈辱，是河南人民不勤劳吗，是河南人民不奉献吗，是河南人民不爱国吗，是河南人民命该如此吗,7323096163404565786,1705070607,0,0,广东
7323222113371718441,每次看到若是高考一张卷，满朝都是河南人，我就看看江苏卷，不说话。哪个变态出的那些题？[泪奔][泪奔][泪奔],7323096163404565786,1705070522,0,0,内蒙古
7323222066568971042,回头我们河南也多建立一些大学，高薪聘请专业教授，我们就在本地升学！哼！,7323096163404565786,1705070511,0,0,河南
7323221984690750208,为啥不去新疆西藏港澳台地区，更好考。。,7323096163404565786,1705070493,0,0,湖北
7323221941307999013,和河南的学生在这方面谈什么公平，就是不公平,7323096163404565786,1705070481,0,0,河南
7323221924866294528,去年嚯嚯西安，今年嚯嚯大庆,7323096163404565786,1705070478,0,0,陕西
7323221798786122496,河南的学生真难,7323096163404565786,1705070449,0,0,河南
7323221784801952522,如果河南都罢考   会怎么样呢,7323096163404565786,1705070445,0,1,北京
7323221765731386122,都来山河四省来卷[尬笑],7323096163404565786,1705070442,0,0,河北
7323221747972670242,我们山东和河南的考生，没有人心疼么[流泪],7323096163404565786,1705070438,0,0,浙江
7323221743782052659,等等[宕机]为啥那重点学校要河南的考生啊？[宕机],7323096163404565786,1705070436,0,0,河南
7323221684961624868,一直吃亏的人，不想再吃亏了，所有人就会说他是坏人[不失礼貌的微笑],7323096163404565786,1705070423,0,0,河南
7323221632125223717,纯放屁,7323096163404565786,1705070409,0,0,河南
7323221544879997715,当学生的时候不觉得可怜，当妈妈后觉得好惨,7323096163404565786,1705070390,0,0,河北
7323221182156407591,这叫什么，地狱保护吗？,7323096163404565786,1705070304,0,0,山东
7323221092733436722,全国统一试卷喊了好多年，啥时候才能统一？,7323096163404565786,1705070284,0,0,浙江
7323221057124336422,蝗虫灾呀，我们原来也经历过,7323096163404565786,1705070277,0,0,陕西
7323220962567504678,暑假西安查河南，十二月襄阳查河南，年底又来了个大庆，这三座城市火啊[捂脸],7323096163404565786,1705070254,0,0,河南
7323220878219789056,教育是最不公平的，却教大家怎么为人处世！,7323096163404565786,1705070234,0,0,河北
7323220695755391778,初四？？,7323096163404565786,1705070191,0,1,湖北
7323220508932752182,全国一样不可以吗,7323096163404565786,1705070148,0,0,山东
7323220485133697807,捞翔啥都#，#个名额先[色],7323096163404565786,1705070142,0,0,IP未知
7323220377584468748,全国统一不行吗？太不公平[捂脸],7323096163404565786,1705070118,0,0,山东
7323220343808082697,很多河北都到辽宁,7323096163404565786,1705070111,0,0,辽宁
7323220277814510390,前人栽树后人乘凉，河南为什么高校相对少,7323096163404565786,1705070097,0,0,陕西
7323220240849830697,屏幕前的陌生人，虽然我不认识你，但我愿，祝你余生安好，祝你健康快乐，愿你余生有良人相伴到老。,7323096163404565786,1705070086,0,0,浙江
7323220109656589094,为了以后我的孩子会轻松些，我直接把自己嫁陕西了,7323096163404565786,1705070057,0,0,陕西
7323220063745245964,哈哈,7323096163404565786,1705070045,0,0,浙江
7323220036586996514,无孔不入啊，祸害完西安有祸害大庆，真是偷奸耍滑,7323096163404565786,1705070038,0,0,陕西
7323220023173956361,[流泪][流泪][流泪][流泪][流泪]你们都抱怨，那我们河南学生找谁说去@,7323096163404565786,1705070035,0,0,陕西
7323219966038164278,河南学子太难了[泣不成声],7323096163404565786,1705070021,0,0,福建
7323219859788727074,不要总说，统一分数。因为如果这样的话，很多孩子在一出生的时候就已经宣判死刑了。资源条件环境都不一样,7323096163404565786,1705069998,0,0,黑龙江
7323219637054735116,是什么原因让他们不惜背井离乡，奔赴千里……,7323096163404565786,1705069945,0,0,河南
7323219528979284762,热烈欢迎全国学子来河南报考，反正已经够拥挤了，不在乎再多些莘莘学子,7323096163404565786,1705069919,0,0,天津
7323219483735180069,各凭本事！遵循市场吧！,7323096163404565786,1705069908,0,0,河南
7323219452081701659,对河南学子公平吗？,7323096163404565786,1705069903,0,0,新疆
7323219310984774427,为什么有初四 不是说中考不能复读吗？,7323096163404565786,1705069869,0,0,北京
7323219288226693927,如果孩子学习可以，一样的分数去外省可以考好一点的大学，你会让孩子去吗[捂脸]从小学三年级就作业到半夜，熬了十几年，如果能力允许，有条件给孩子好的未来你会这么做吗？,7323096163404565786,1705069864,0,0,河南
7323219281096344359,在河南怎么了，我感觉挺好的，,7323096163404565786,1705069860,0,0,河南
7323219249698390836,为什么呢？,7323096163404565786,1705069855,0,0,河南
7323219229204120372,谁叫全国不统一录取分数线？！,7323096163404565786,1705069850,0,0,江苏
7323219208022721315,河南欢迎全国考生来河南,7323096163404565786,1705069844,0,0,北京
7323219129954370354,对河南就公平吗？,7323096163404565786,1705069827,0,0,天津
7323218579402703616,希望全国统一试卷,7323096163404565786,1705069701,0,0,浙江
7323218549568586522,我觉得大庆的也可以到河南高考，这样不就拉平了吗,7323096163404565786,1705069693,0,0,河北
7323218531787588402,你说我们教育资源好，你说我们五百分也可以上大专，我们多开心啊[尬笑],7323096163404565786,1705069687,0,0,山东
7323218509507429129,我今年刚来了个下属，东北的。。。高三才有晚自习。。。学习轻松很多[捂脸],7323096163404565786,1705069682,0,0,江苏
7323218489005785883,怎么各地的学生智商还不一样吗？,7323096163404565786,1705069677,0,0,山东
7323218454500098827,尚若全国一张卷，满朝文武皆中原,7323096163404565786,1705069670,0,0,上海
7323218317992117043,河南考生，霍霍全国各省,7323096163404565786,1705069637,0,0,陕西
7323217965158712115,去江苏试试呗,7323096163404565786,1705069556,0,0,北京
7323217765984109353,哎[泣不成声][泣不成声][泣不成声]，身为河北人我很同情，山河四省考试太难了[泣不成声][泣不成声][泣不成声][泣不成声][泣不成声]，我敢说想我们这种普通人真的很累，还得不到成果[泣不成声][泣不成声][泣不成声][泣不成声]。,7323096163404565786,1705069510,0,0,河北
7323217713030578979,为什么就没有人问问为什么？[流泪],7323096163404565786,1705069497,0,0,河北
7323217574085886720,河南人太难了,7323096163404565786,1705069465,0,0,河南
7323217322797482771,想想为啥会有这个现象,7323096163404565786,1705069408,0,0,河北
7323217221869781823,不是说河南考生成绩都很垃圾吗？几个差生影响你们吗？你们怕什么？,7323096163404565786,1705069384,0,0,河南
7323217232191210278,坑完我们陕西西安坑东北,7323096163404565786,1705069384,0,0,陕西
7323217086083138367,天津什么时候可以治治空降兵呀,7323096163404565786,1705069352,0,0,天津
7323217016453268239,国家建议三胎，却又嫌河南人多[泣不成声]是不是有一天河南人少了，政策就能一样了[流泪],7323096163404565786,1705069335,0,1,河南
7323216949466743592,嚯嚯西安完了，又开始嚯嚯大庆,7323096163404565786,1705069321,0,0,陕西
7323216885279933222,格局打开嘛，我们山河四省就不一样了，随时欢迎你们来蹭资源，来落户来高考我们都没意见，主打一个心胸豁达。,7323096163404565786,1705069303,0,0,河南
7323216799888163635,等下初四学生？。是？？？,7323096163404565786,1705069283,0,0,河南
7323216769823343398,身为河南学子，真的很无奈。但也不应该去触犯别人的利益[爱心],7323096163404565786,1705069276,0,0,河南
7323216751381431055,怕了，她们怕了[机智][机智][机智],7323096163404565786,1705069273,0,0,河南
7323216592028140307,宁夏也大量河南的移民,7323096163404565786,1705069239,0,0,宁夏
7323216371852428095,公平的话，谁也不愿意叫孩子出门。,7323096163404565786,1705069186,0,0,河南
7323216363488330536,浙江可以移民山河六省去考嘛[看][看][看],7323096163404565786,1705069182,0,0,浙江
7323216359809286950,我一个老陕都知道河南大学太少了，才导致河南考生迫于无奈去其他地方占名额，为什么不给河南多办几所大学，从根部解决问题呢？[尬笑],7323096163404565786,1705069181,0,0,湖南
7323216172563186495,这些人小学初中不在大庆上然后中考来大庆？不应该要求必须初中在大庆上吗？,7323096163404565786,1705069138,0,0,北京
7323216130146763554,这是一种社会现象，不代表人品，不要有地域歧视，不要影响大团结[爱心][爱心][爱心],7323096163404565786,1705069129,0,0,河南
7323216068989633289,因为河南需要有人去种地，,7323096163404565786,1705069114,0,0,河南
7323215948449448714,卷起来,7323096163404565786,1705069086,0,0,河南
7323215688755069748,海南也是,7323096163404565786,1705069027,0,0,海南
7323215697470309161,00后不生小孩的原因又加一[泪奔],7323096163404565786,1705069027,0,0,河南
7323215681926054710,这还是新闻吗[捂脸],7323096163404565786,1705069023,0,0,山东
7323215579929690906,河南就是种地的[看],7323096163404565786,1705069001,0,0,河南
7323215555531309863,我们是河北的，准备去大庆,7323096163404565786,1705068996,0,0,河北
7323215414367011623,山河四省也同样欢迎各位来参加考试！,7323096163404565786,1705068961,0,0,河南
7323215360991494950,每次都是河南人，还是人家有人脉。,7323096163404565786,1705068949,0,0,陕西
7323215354699268879,西安的空子钻不了，又组团祸害别的地方了。人渣，强盗，骨子里的坏！,7323096163404565786,1705068948,0,0,陕西
7323215285799650060,怎么不去安徽？,7323096163404565786,1705068932,0,0,上海
7323215213439370011,去年跑西安，今年跑大庆,7323096163404565786,1705068915,0,0,甘肃
7323215166638965519,向日葵都知道向阳而生[看][看][看],7323096163404565786,1705068903,0,0,浙江
7323215143801242406,为啥要去大庆，证明河南学生太难了[感谢][感谢][感谢],7323096163404565786,1705068899,0,0,浙江
7323214985226879783,其实河南娃好难！不公平！,7323096163404565786,1705068860,0,0,湖北
7323214931444630298,[弱],7323096163404565786,1705068850,0,0,黑龙江
7323214855586022171,跟上暴叔的节奏,7323096163404565786,1705068833,0,0,湖北
7323214818009662227,天津是高中[捂脸]为了卖房子天津更拼,7323096163404565786,1705068824,0,0,天津
7323214800069821193,"[捂脸][捂脸][捂脸][捂脸][捂脸]，都别激动了。
未经他人苦，莫劝他人善！
这世间，从来都没有公平过，
或许这就是“公平”的具现。",7323096163404565786,1705068818,0,0,河北
7323214764145656588,东北人口外流，河南人往东北溜，这不是挺好的么,7323096163404565786,1705068811,0,0,江苏
7323214730678518565,谁关心过河南考生为啥要背井离乡呢,7323096163404565786,1705068801,0,0,河南
7323214580086473523,为啥不按人口比例给河南学子平等的录取名额？,7323096163404565786,1705068767,0,0,内蒙古
7323214558138319650,不只是河南，怎么单独带河南节奏呢 这背后又来活了[捂脸],7323096163404565786,1705068764,0,0,黑龙江
7323214466391966479,河南人也是难，去年来西安，今年去大庆[捂脸][捂脸][捂脸],7323096163404565786,1705068741,0,0,陕西
7323214424880907060,[捂脸][捂脸][捂脸]公平[捂脸][捂脸],7323096163404565786,1705068732,0,0,河北
7323214420274922276,为什么就不能统一,7323096163404565786,1705068731,0,0,内蒙古
7323214417670980389,有本事把分和卷子弄成一样的[捂脸],7323096163404565786,1705068730,0,0,河北
7323214265829442313,要求这个要求那个，不如少生一点，大家都受益,7323096163404565786,1705068695,0,0,湖北
7323214160409363235,呵，tui。这就是东北[调皮],7323096163404565786,1705068670,0,0,河北
7323214113075954470,为什么不能全国统一？[不看],7323096163404565786,1705068658,0,0,山东
7323213989516870412,江苏的，不想在江苏卷，可以去哪个省市？,7323096163404565786,1705068631,0,0,江苏
7323213953055146806,本来高中就分流你来让我们孩子去哪上,7323096163404565786,1705068623,0,0,黑龙江
7323213933534888719,好多山东河南的转[流泪],7323096163404565786,1705068618,0,0,黑龙江
7323213888371016486,开始来东北抢教育资源了，以后还抢什么[疑问],7323096163404565786,1705068607,0,0,辽宁
7323213812920189730,西安市民表示……..,7323096163404565786,1705068590,0,0,广东
7323213702105531173,自己不努力，就不要怪别人抢先资源[捂脸],7323096163404565786,1705068564,0,1,河南
7323213675371725618,[赞][赞][赞],7323096163404565786,1705068557,0,0,山西
7323213651132433167,各地都有，知道阜新吗？一样有,7323096163404565786,1705068551,0,0,辽宁
7323213612565938980,公平？河南学生有公平？,7323096163404565786,1705068543,0,0,陕西
7323213567465276214,山东一个考了5百多分的给一个考4百多分的教授当保姆,7323096163404565786,1705068534,0,0,山东
7323213425273078565,下一个是哪里，留此信息为据，该重庆了吧,7323096163404565786,1705068498,0,0,河南
7323213304175624997,如果全国统一，还会有人转吗？因为不公平,7323096163404565786,1705068470,0,0,河南
7323213283040969510,[赞][赞][赞],7323096163404565786,1705068465,0,0,黑龙江
7323213153197179698,最该改的是全国统一试卷，统一招生分数线！搞那么多特殊！,7323096163404565786,1705068434,0,0,河北
7323213012490765071,这有啥[宕机]黑龙江每年还来我们这宣传房地产就是宣传高考容易呢。人家来买房促进经济，他们高考容易，不也挺好[宕机]不过河南为啥不禁止复读，之前看他们高考人数一半还是1/3都是复读的，年年上一届卷下一届[宕机],7323096163404565786,1705068403,0,0,江苏
7323212983107519295,强烈要求统一，山东娃不公平，给孩子一个公平,7323096163404565786,1705068397,0,0,山东
7323212925035053851,这是逼咱大河南娶外省媳妇了啊[酷拽],7323096163404565786,1705068381,0,0,河南
7323212777010004775,大庆也可以去河南考啊[呲牙],7323096163404565786,1705068348,0,0,浙江
7323212757075247922,主要河南孩子太难了，好大学太少，付出的努力和得到的不成正比[可怜][可怜][可怜],7323096163404565786,1705068343,0,0,北京
7323212711428178714,本来就不公平，为什么我们山东就得那么高的分,7323096163404565786,1705068332,0,0,山东
7323212604041528116,人口数量过多的“囚徒困境”。,7323096163404565786,1705068308,0,0,四川
7323212520184791849,山河四省，互不嘲笑[流泪],7323096163404565786,1705068288,0,0,河北
7323212482126136099,谁愿意背井离乡，只看到表面现象 放大，从不问为什么会这样。,7323096163404565786,1705068281,0,0,上海
7323212433056629538,那些说统一全国考试，录取的，建议去了解一下明朝朱元璋搞过全国统一考试，统一录取，结果都是南方学子，一个北方的都没有录取。,7323096163404565786,1705068268,0,3,浙江
7323212348583658280,支持大庆，你要老老实实在本地工作买房落户，让孩子从小学开始读，谁也不会说什么,7323096163404565786,1705068250,0,0,陕西
7323212322116879130,河南考生遍布全国，今年西安家长闹了，今天刷到了大庆和东北,7323096163404565786,1705068242,0,0,陕西
7323212148892123958,为什么出去的都是河南人,7323096163404565786,1705068201,0,0,河南
7323211987536970511,都来河南参加高考吧 来了都欢迎[鼓掌],7323096163404565786,1705068164,0,0,河南
7323189722133922575,河南的考试.....该改改了，无论是初中还是高中。,7323096163404565786,1705068116,0,0,河南
7323211619923067659,源头改善[暗中观察][暗中观察][暗中观察],7323096163404565786,1705068079,0,0,广东
7323211571743589120,@钰子烧 最好别让我在长春看见空降生[捂脸],7323096163404565786,1705068067,0,1,吉林
7323211542119105280,我们就活该生在河南,7323096163404565786,1705068060,0,0,河南
7323211407636480819,本就没有什么公平,7323096163404565786,1705068028,0,0,河南
7323211386963575604,山东的高中生早晨五点多就得去上学，中午休息两个小时，晚上十点下学，试问谁能理解山东高中生的压力，录取分数还高,7323096163404565786,1705068025,0,2,山东
7323211330584036105,河南人的公平对待，太难了,7323096163404565786,1705068012,0,0,广东
7323211319984112434,上半年西安，下半年大庆，不行你们都来江浙吧,7323096163404565786,1705068007,0,0,浙江
7323211192964055834,都要统一试卷是吧那就江浙出题吧然后把葛军放出来出题这样公平了吧[宕机],7323096163404565786,1705067979,0,0,江苏
7323211119210791732,无语了 ，刚好不了多长时间，就又开始搞这了，黑河南就美呗，看见啥都有热度（没说其它地方不好的意思，都很好，但是一味地为了黑河南而黑的人，没啥好说的[流泪]）,7323096163404565786,1705067962,0,0,河南
7323211033915949843,说什么全国一张卷的 去看一下明朝的南北榜案就明白为什么不能全国一张卷了[九转大肠],7323096163404565786,1705067941,0,0,陕西
7323210794157949730,母亲大人，想想为啥有些孩子要做这事[呲牙],7323096163404565786,1705067887,0,0,河南
7323210673751524096,请国家统一卷子统一分数线，谁有本事谁上。,7323096163404565786,1705067858,0,0,河北
7323210649222431528,全国统一试卷，统一录取分数,7323096163404565786,1705067853,0,0,江苏
7323210588493579023,来个黑龙江的，200分能不能上二本。。我准备去买房了[舔屏],7323096163404565786,1705067839,0,0,河南
7323210561541915430,山东三四百分只能上职专，和考几分的一样，在外省能上高中，厉害👍🏻,7323096163404565786,1705067832,0,0,山东
7323210552909480742,来河南高考吧，求求你们了，都来吧，我们这里考试很容易的,7323096163404565786,1705067831,0,0,北京
7323210553055462185,黑龙江高考分数太低[捂脸],7323096163404565786,1705067828,0,0,山东
7323210510387053363,江苏经济发达怎么不去呢？[捂脸],7323096163404565786,1705067819,0,0,广东
7323210496537068307,来山东啊[色][色],7323096163404565786,1705067816,0,0,山东
7323210479278080819,欢迎你们来河南考试，来河南上学[看],7323096163404565786,1705067812,0,0,海南
7323210466380710666,河南欢迎你来移民[感谢],7323096163404565786,1705067809,0,0,河南
7323210441072034594,我们只一个县七年级就15000名，我妞考了459. 满分580.排了个2300多名,7323096163404565786,1705067804,0,0,河南
7323210345479766838,河南人你们跑东北留学干什么？四川绵阳教育资源难道不香吗？西北，西南，还有东北人都有举家来绵阳留学的！要想学习好，前途好，必须来四川绵阳！因为这是文昌祖庭，文脉昌盛之地！而且我说的是真的！,7323096163404565786,1705067782,0,0,四川
7323210196709032713,人家肯定买房子了吧？那边那么穷，房子也便宜[捂脸],7323096163404565786,1705067746,0,0,河南
7323210017430586112,别的就不讲了？往年多少去外地学习回去高考的。白嫖了就不说了是吧[九转大肠],7323096163404565786,1705067705,0,0,福建
7323209973089370895,我们大庆本地的哪个不是买房落户才上学的  我们从小就付出很多  到头来被别人抢占资源  谁也不能干 坚决不能接受,7323096163404565786,1705067696,0,0,黑龙江
7323209957884822312,少年派,7323096163404565786,1705067693,0,0,河南
7323209746423989043,河南的考生最惨的,7323096163404565786,1705067641,0,0,河南
7323209683995624229,差不多就得了，都是为了孩子，还是孩子学习不行，学的好，最后也没准是给别人打工，没有那么多平衡的事儿,7323096163404565786,1705067626,0,0,黑龙江
7323209609589834546,为什么没人来青海，青海的录取分数线更低？[捂脸],7323096163404565786,1705067610,0,0,甘肃
7323209568556974899,臣冒死建议：全国一张卷，一个录取分数线。对于边远地区、少数民族等不是一个分数线录取的，终生只能在当地，不允许流动，否则列入诚信协议，孩子、孙子不得录取。,7323096163404565786,1705067601,0,0,河南
7323209503256052515,去别的省干嘛，要去就去别的国家，离开这里。,7323096163404565786,1705067586,0,0,河南
7323209407247369011,阳光照不到，就自己找阳光呗，能怎么办[赞][赞][赞],7323096163404565786,1705067562,0,0,河南
7323209238712288035,不公平,7323096163404565786,1705067524,0,0,广东
7323209097430926134,为什么一母同胞，要区别对待呢,7323096163404565786,1705067491,0,0,河南
7323209081258689295,全国一张卷那还有这么多事,7323096163404565786,1705067489,0,0,河南
7323209016980357923,以前我们小学是只有5年. 大学三年，现在小学6年.大学4年.多读上一年的学对普通家庭真的很辛苦,7323096163404565786,1705067472,0,0,福建
7323208910394311443,欢迎各省学子来河南高考。,7323096163404565786,1705067447,0,0,河南
7323208906950525722,为什么去大庆，因为中介和大庆熟吗？,7323096163404565786,1705067446,0,0,黑龙江
7323208844355683081,中考对河南学生公平吗？,7323096163404565786,1705067432,0,0,河南
7323208771433743158,钻空子属实在行,7323096163404565786,1705067416,0,0,北京
7323208355106358031,这个时代百分之十的晴空。,7323096163404565786,1705067318,0,0,浙江
7323208261380522787,当阳光都不公平,7323096163404565786,1705067297,0,0,天津
7323208128924582656,可是，谁又能理解河南考生的心声,7323096163404565786,1705067267,0,0,河南
7323208108812862244,没有人为天津说一句话么，天津本地孩子去都快没高中上了[泪奔],7323096163404565786,1705067261,0,0,天津
7323208083457737482,咋不想想为啥河南娃要出去呢？？山河四省的娃太难了,7323096163404565786,1705067253,0,0,河南
7323208022137045801,我们山东青岛班级里一小半都是东北孩子，他们也来抢占山东孩子的名额了，但我们也不说啥，都是孩子们，一家人。,7323096163404565786,1705067239,0,0,山东
7323208009676931903,各凭本事,7323096163404565786,1705067239,0,0,河南
7323207924691174154,[捂脸][捂脸][捂脸],7323096163404565786,1705067217,0,0,山东
7323207837986915109,进京赶考更不行了吧！,7323096163404565786,1705067197,0,0,河南
7323207821067289395,小小年纪他们想背景井离乡吗？都是中国人，为什么不能平等对待，,7323096163404565786,1705067194,0,0,河南
7323207615253005108,河南人很淳朴，喜欢帮人抢收大豆，玉米，芝麻，西瓜，演唱会帮所有驻扎的歌迷回收电脑，手机等，河南人不错的,7323096163404565786,1705067146,0,0,陕西
7323207578854589194,我觉得还是启动路引吧,7323096163404565786,1705067138,0,0,北京
7323207417419449097,难道河南考生想这样么，怪谁，怪他们生在河南？怪他们爸妈没把他们带出去河南么？[捂脸][捂脸][捂脸][捂脸],7323096163404565786,1705067099,0,0,河南
7323207263940887330,河南有流量！,7323096163404565786,1705067063,0,0,河南
7323207136573686568,教育资源分配问题,7323096163404565786,1705067035,0,0,河北
7323207046974407424,黑龙江难的话也去不了,7323096163404565786,1705067014,0,0,浙江
7323207021094961972,谁来告诉我：阳光既然不能普遍的照在大地上。历尽艰辛选择向阳而生又有什么错呢？,7323096163404565786,1705067007,0,0,江苏
7323206927226880808,支持全国统一试卷,7323096163404565786,1705066985,0,0,北京
7323206896957522727,我也想这样，可没人陪孩子陪读啊,7323096163404565786,1705066980,0,0,山东
7323206901444920098,不是逼不得已，谁愿意这样啊[泣不成声][泣不成声][泣不成声][泣不成声],7323096163404565786,1705066980,0,0,河南
7323206896365748992,都是一个国家的人，别太计较了。,7323096163404565786,1705066979,0,0,河南
7323206732401902399,[666][666][666],7323096163404565786,1705066941,0,0,河北
7323206693540594472,都说教育资源问题。10块钱5人分和100块钱100000人分，怎么选？,7323096163404565786,1705066931,0,0,山东
7323206682484736808,全国一张卷，统一录取有人反对吗？请回复，并附上原因,7323096163404565786,1705066928,0,0,河北
7323206645315863330,这不是也是被逼无奈了 ……,7323096163404565786,1705066922,0,0,河南
7323206629124997923,山河四省的学生不会向命运低头,7323096163404565786,1705066916,0,0,河北
7323206598426952475,公平的，也不看看干嘛不全国统一,7323096163404565786,1705066909,0,0,江苏
7323206492723004171,对河南的孩子才不公平吧,7323096163404565786,1705066886,0,0,河南
7323206023572931364,啥意思,7323096163404565786,1705066775,0,0,河南
7323205906798347059,可谁又能心疼一下河南考生呢？？？！！！,7323096163404565786,1705066746,0,0,北京
7323205866148119307,那些说统一试卷的江苏表示非常高兴。[赞][赞],7323096163404565786,1705066738,0,0,江苏
7323205823512757033,如果全国统一分数线，有其他省什么事，这就是全国黑河南的理由[流泪][流泪],7323096163404565786,1705066727,0,0,河南
7323205814524265216,大庆学得好的也都离开大庆了，有几个真正留在这里为大庆做贡献的。只有真正的开放竞争才能让城市更有活力，而不是僵死固化，一成不变,7323096163404565786,1705066726,0,0,黑龙江
7323205780692452106,河南考生很难，但我们支持大庆，因为去年我们西安的很多孩子因为这件事都没有学上。,7323096163404565786,1705066718,0,0,陕西
7323205729757299467,为啥这样呢，不能老头疼医头，脚疼医脚,7323096163404565786,1705066708,0,0,河北
7323205596852273956,这年代还讲公平，北京和内蒙古考清北和河南考清北是在一个起跑线吗？,7323096163404565786,1705066677,0,0,上海
7323205229603996443,本来就不公平，更难的竞争更难的题，缺只有一小部分的名额 谁又说我们是公平的,7323096163404565786,1705066591,0,0,河南
7323205225290990348,直接全国统一试卷统一录取分不得了[泪奔],7323096163404565786,1705066589,0,0,广东
7323205043204440872,最大的不公平是什么,7323096163404565786,1705066547,0,0,河南
7323204992616809266,人家考试又没作敝，为啥不行？河南学子得罪谁了？,7323096163404565786,1705066535,0,0,河南
7323204950669312831,俺们都是五三制啊    嘿,7323096163404565786,1705066525,0,0,北京
7323204806352274210,致河南返乡人员的一封信，多冒昧啊[尬笑][尬笑][尬笑],7323096163404565786,1705066492,0,0,山西
7323204723669910335,从古至今都没有统一过试卷[捂脸]想知道为什么自己看看历史去,7323096163404565786,1705066474,0,0,天津
7323204701246735130,河南西安霍霍不成了跑大庆去了，真的是蝗虫过境。,7323096163404565786,1705066467,0,0,陕西
7323204700140077833,可怜的河南娃,7323096163404565786,1705066467,0,0,河南
7323204687805039400,哎，你们有能耐的出去，我们没能耐的在家挨骂[捂脸][捂脸][捂脸],7323096163404565786,1705066465,0,0,河南
7323204567000056585,救救人口大省河南孩子，985.211学校几乎没有,7323096163404565786,1705066435,0,2,河南
7323204549307843367,@愫 好多癫子,7323096163404565786,1705066433,0,0,新疆
7323204536750342962,增加你们东北人口为什么不愿意,7323096163404565786,1705066429,0,0,江苏
7323204537618596645,为啥河南的学生要想法出去呢？原因在哪,7323096163404565786,1705066428,0,0,河南
7323204486364332840,就这还让生[捂脸],7323096163404565786,1705066417,0,0,北京
7323204451153101583,现在找对象都考虑是哪地方的，对将来孩子的高考有没有优劣势影响,7323096163404565786,1705066410,0,0,河南
7323204385755743030,向阳而生哪错了,7323096163404565786,1705066394,0,0,广东
7323204247813735207,[666][666][666],7323096163404565786,1705066363,0,0,北京
7323204189592716068,这个世界只有死亡是公平的,7323096163404565786,1705066350,0,0,广东
7323204137343615778,如果能懂制衡，所有都不难理解了,7323096163404565786,1705066336,0,0,陕西
7323204082424087359,去年跑到西安来，今年又到大庆，河南中考是真牛,7323096163404565786,1705066325,0,0,陕西
7323203866690192162,希望大家理性看待，给河南学子留一丁点门路吧,7323096163404565786,1705066275,0,0,河南
7323203735257072421,大庆实验中学，去年清北20多人,7323096163404565786,1705066243,0,0,江苏
7323203736200037170,统一试卷 录取标准一样 就不会这样了,7323096163404565786,1705066241,0,0,河南
7323203715854615296,高考的时候都想去偏远地区去考，因为分数低啊！考上大学却没有一个愿意留在偏远地区的！到底谁造成这种现象？,7323096163404565786,1705066240,0,0,河南
7323203522622669578,处处谈公平的背后都是资源分配的不对等[暗中观察],7323096163404565786,1705066192,0,0,河南
7323203360026493715,全国河南考生压力最大好吗，分数线最高好吗？,7323096163404565786,1705066157,0,0,浙江
7323203216581100315,那对河南就公平吗？孩子都熬成啥样子了？,7323096163404565786,1705066122,0,0,河南
7323203106039333671,唉分数线悬差太大了啊,7323096163404565786,1705066096,0,0,湖南
7323203067477246757,[捂脸]到处祸害别人,7323096163404565786,1705066086,0,0,浙江
7323203039010685734,西安去年不是因为这都闹成怂了吗[捂脸],7323096163404565786,1705066079,0,0,陕西
7323203005804757770,河南这几年干这事干的好漂亮。,7323096163404565786,1705066072,0,0,陕西
7323202931682394921,为什么河南的考生就这么难啊[泪奔],7323096163404565786,1705066054,0,0,河南
7323202895615329076,现在的家长不管你在那学 只要能考上高中考上大学  总比上中专职校强 毕竟有那个大学毕业证[抠鼻][抠鼻],7323096163404565786,1705066046,0,0,宁夏
7323202825255682856,唉！我大河南又被推上了风口浪尖！,7323096163404565786,1705066030,0,0,河南
